device_id,id,vehicle_event_type_id,vehicle_id,data,date_created
"1","867407","250","1380","0","'2025-05-14T14:23:18+00:00'"
"1","862162","250","1380","1","'2025-05-14T14:01:08.01+00:00'"
"1","862097","250","1380","0","'2025-05-14T13:57:09+00:00'"
"1","859916","250","1380","1","'2025-05-14T13:43:08+00:00'"
"1","859628","250","1380","0","'2025-05-13T23:53:46+00:00'"
"1","855520","250","1380","1","'2025-05-13T23:24:53.01+00:00'"
"1","854513","250","1380","0","'2025-05-13T22:48:52+00:00'"
"1","847161","250","1380","1","'2025-05-13T22:27:17+00:00'"
"1","847034","250","1380","0","'2025-05-13T22:05:13+00:00'"
"1","844243","250","1380","1","'2025-05-13T21:43:15+00:00'"
"1","844180","250","1380","0","'2025-05-13T21:15:21+00:00'"
"1","837910","250","1380","1","'2025-05-13T20:42:02.01+00:00'"
"1","837775","250","1380","0","'2025-05-13T20:40:11+00:00'"
"1","837339","250","1380","1","'2025-05-13T20:36:10+00:00'"
"1","836654","250","1380","0","'2025-05-13T20:20:18.01+00:00'"
"1","825687","250","1380","1","'2025-05-13T19:47:17.01+00:00'"
"1","825412","250","1380","0","'2025-05-13T19:10:30.01+00:00'"
"1","821931","250","1380","1","'2025-05-13T18:51:09.01+00:00'"
"1","821816","250","1380","0","'2025-05-13T18:27:45.01+00:00'"
"1","820655","250","1380","1","'2025-05-13T18:20:47.02+00:00'"
"1","815355","250","1380","0","'2025-05-13T17:05:10.01+00:00'"
"1","815108","250","1380","1","'2025-05-13T17:04:03.01+00:00'"
"1","809419","250","1380","0","'2025-05-13T16:26:20.01+00:00'"
"1","809275","250","1380","1","'2025-05-13T16:24:30.01+00:00'"
"1","809265","250","1380","0","'2025-05-13T16:23:23+00:00'"
"1","801694","250","1380","1","'2025-05-13T15:44:00.01+00:00'"
"1","801223","250","1380","0","'2025-05-13T15:11:41+00:00'"
"1","798038","250","1380","1","'2025-05-13T14:48:32.01+00:00'"
"1","780421","250","1380","0","'2025-05-13T00:06:08+00:00'"
"1","780324","250","1380","1","'2025-05-13T00:04:17.02+00:00'"
"1","780159","250","1380","0","'2025-05-12T21:51:17.01+00:00'"
"1","777852","250","1380","1","'2025-05-12T21:33:11+00:00'"
"1","777756","250","1380","0","'2025-05-12T20:50:54+00:00'"
"1","777025","250","1380","1","'2025-05-12T20:44:32.01+00:00'"
"1","776981","250","1380","0","'2025-05-12T20:40:58+00:00'"
"1","775505","250","1380","1","'2025-05-12T20:31:56+00:00'"
"1","775433","250","1380","0","'2025-05-12T19:32:30+00:00'"
"1","773537","250","1380","1","'2025-05-12T19:19:13.01+00:00'"
"1","773413","250","1380","0","'2025-05-12T18:35:39.01+00:00'"
"1","772199","250","1380","1","'2025-05-12T18:26:58+00:00'"
"1","772189","250","1380","0","'2025-05-12T18:24:20+00:00'"
"1","772036","250","1380","1","'2025-05-12T18:21:58.01+00:00'"
"1","771995","250","1380","0","'2025-05-12T18:20:02+00:00'"
"1","768994","250","1380","1","'2025-05-12T17:59:33+00:00'"
"1","768928","250","1380","0","'2025-05-12T17:53:00+00:00'"
"1","763493","250","1380","1","'2025-05-12T17:18:13.01+00:00'"
"1","763440","250","1380","0","'2025-05-12T17:14:13.01+00:00'"
"1","763388","250","1380","1","'2025-05-12T17:12:55.01+00:00'"
"1","763182","250","1380","0","'2025-05-12T16:30:38+00:00'"
"1","758776","250","1380","1","'2025-05-12T16:07:24.01+00:00'"
"1","758719","250","1380","0","'2025-05-12T15:28:43+00:00'"
"1","758630","250","1380","1","'2025-05-12T15:26:54.01+00:00'"
"1","758638","250","1380","1","'2025-05-12T15:26:54.01+00:00'"
"1","758603","250","1380","0","'2025-05-12T15:20:22.01+00:00'"
"1","757264","250","1380","1","'2025-05-12T15:09:48+00:00'"
"1","732043","250","1380","0","'2025-05-10T00:03:17.01+00:00'"
"1","731601","250","1380","1","'2025-05-09T23:59:42+00:00'"
"1","731559","250","1380","0","'2025-05-09T23:53:49.01+00:00'"
"1","730503","250","1380","1","'2025-05-09T23:45:25.01+00:00'"
"1","728370","250","1380","0","'2025-05-09T22:51:39.01+00:00'"
"1","726908","250","1380","1","'2025-05-09T22:40:36.01+00:00'"
"1","723494","250","1380","0","'2025-05-09T20:57:21+00:00'"
"1","723282","250","1380","1","'2025-05-09T20:53:52.01+00:00'"
"1","718065","250","1380","0","'2025-05-09T18:37:51+00:00'"
"1","717981","250","1380","1","'2025-05-09T18:33:56+00:00'"
"1","717958","250","1380","0","'2025-05-09T18:21:16.01+00:00'"
"1","716194","250","1380","1","'2025-05-09T18:08:00+00:00'"
"1","716048","250","1380","0","'2025-05-09T17:50:41+00:00'"
"1","712895","250","1380","1","'2025-05-09T17:32:02.01+00:00'"
"1","712798","250","1380","0","'2025-05-09T17:14:26+00:00'"
"1","710257","250","1380","1","'2025-05-09T16:55:25.01+00:00'"
"1","710159","250","1380","0","'2025-05-09T16:23:24.01+00:00'"
"1","709586","250","1380","1","'2025-05-09T16:18:58+00:00'"
"1","709529","250","1380","0","'2025-05-09T16:04:09+00:00'"
"1","707747","250","1380","1","'2025-05-09T15:39:22.01+00:00'"
"1","707544","250","1380","0","'2025-05-09T14:41:06+00:00'"
"1","702374","250","1380","1","'2025-05-09T14:14:46.01+00:00'"
"1","702345","250","1380","0","'2025-05-09T14:14:27+00:00'"
"1","701865","250","1380","1","'2025-05-09T14:09:24.01+00:00'"
"1","701863","250","1380","1","'2025-05-09T14:09:24.01+00:00'"
"1","697391","250","1380","0","'2025-05-09T00:18:03.01+00:00'"
"1","697365","250","1380","1","'2025-05-09T00:16:58+00:00'"
"1","679511","250","1380","0","'2025-05-08T17:32:01+00:00'"
"1","676083","250","1380","1","'2025-05-08T17:10:54.01+00:00'"
"1","675813","250","1380","0","'2025-05-08T16:14:47+00:00'"
"1","674801","250","1380","1","'2025-05-08T16:06:49+00:00'"
"1","674735","250","1380","0","'2025-05-08T16:01:23+00:00'"
"1","674694","250","1380","1","'2025-05-08T16:00:09.02+00:00'"
"1","674633","250","1380","0","'2025-05-08T15:51:58.01+00:00'"
"1","672594","250","1380","1","'2025-05-08T15:39:57.01+00:00'"
"1","672582","250","1380","0","'2025-05-08T15:38:23+00:00'"
"1","669411","250","1380","1","'2025-05-08T15:16:45.01+00:00'"
"1","669395","250","1380","0","'2025-05-08T15:09:30+00:00'"
"1","667564","250","1380","1","'2025-05-08T14:45:09+00:00'"
"1","664187","250","1380","0","'2025-05-08T14:19:32.01+00:00'"
"1","658986","250","1380","1","'2025-05-08T13:51:49+00:00'"
"1","658870","250","1380","0","'2025-05-08T02:29:56.01+00:00'"
"1","658699","250","1380","1","'2025-05-08T02:27:57.01+00:00'"
"1","658663","250","1380","0","'2025-05-08T02:21:39+00:00'"
"1","654962","250","1380","1","'2025-05-08T02:03:30.01+00:00'"
"1","654722","250","1380","0","'2025-05-08T01:06:07+00:00'"
"1","652792","250","1380","1","'2025-05-08T00:55:48+00:00'"
"1","652741","250","1380","0","'2025-05-08T00:44:15+00:00'"
"1","650505","250","1380","1","'2025-05-08T00:31:30+00:00'"
"1","650371","250","1380","0","'2025-05-08T00:09:29+00:00'"
"1","647987","250","1380","1","'2025-05-07T23:48:33+00:00'"
"1","640702","250","1380","0","'2025-05-07T22:45:07+00:00'"
"1","636328","250","1380","1","'2025-05-07T22:22:19.01+00:00'"
"1","636289","250","1380","0","'2025-05-07T22:14:11+00:00'"
"1","633230","250","1380","1","'2025-05-07T21:55:31+00:00'"
"1","627467","250","1380","0","'2025-05-07T18:16:42.01+00:00'"
"1","627343","250","1380","1","'2025-05-07T18:15:24+00:00'"
"1","624696","250","1380","0","'2025-05-07T17:48:59.01+00:00'"
"1","624191","250","1380","1","'2025-05-07T17:46:41+00:00'"
"1","623980","250","1380","0","'2025-05-07T17:44:50+00:00'"
"1","620083","250","1380","1","'2025-05-07T17:37:15+00:00'"
"1","620062","250","1380","0","'2025-05-07T17:34:40+00:00'"
"1","597942","250","1380","1","'2025-05-07T16:48:56.01+00:00'"
"1","596090","250","1380","0","'2025-05-07T16:19:59+00:00'"
"1","594098","250","1380","1","'2025-05-07T16:15:23+00:00'"
"1","594082","250","1380","0","'2025-05-07T16:15:06+00:00'"
"1","592211","250","1380","1","'2025-05-07T16:11:18+00:00'"
"1","592099","250","1380","1","'2025-05-07T16:11:18+00:00'"
"1","591722","250","1380","0","'2025-05-07T16:10:43.01+00:00'"
"1","590619","250","1380","1","'2025-05-07T16:09:40+00:00'"
"1","590603","250","1380","0","'2025-05-07T16:08:28.01+00:00'"
"1","589802","250","1380","1","'2025-05-07T16:07:24+00:00'"
"1","589786","250","1380","0","'2025-05-07T16:06:59+00:00'"
"1","589211","250","1380","1","'2025-05-07T16:05:48+00:00'"
"1","589179","250","1380","0","'2025-05-07T16:05:28.01+00:00'"
"1","589195","250","1380","0","'2025-05-07T16:05:28.01+00:00'"
"1","589163","250","1380","0","'2025-05-07T16:05:28.01+00:00'"
"1","588385","250","1380","1","'2025-05-07T16:03:14+00:00'"
"1","587918","250","1380","0","'2025-05-07T16:01:46.01+00:00'"
"1","587385","250","1380","1","'2025-05-07T16:00:33.01+00:00'"
"1","566032","250","1380","0","'2025-05-07T04:16:43+00:00'"
"1","565811","250","1380","1","'2025-05-07T04:01:43+00:00'"
"1","565786","250","1380","0","'2025-05-07T03:26:40+00:00'"
"1","565577","250","1380","1","'2025-05-07T03:09:16+00:00'"
"1","565552","250","1380","0","'2025-05-07T01:04:06+00:00'"
"1","565078","250","1380","1","'2025-05-07T00:57:30+00:00'"
"1","565062","250","1380","0","'2025-05-07T00:57:17+00:00'"
"1","564982","250","1380","1","'2025-05-07T00:56:03+00:00'"
"1","564966","250","1380","0","'2025-05-07T00:54:12+00:00'"
"1","564886","250","1380","1","'2025-05-07T00:52:42+00:00'"
"1","564611","250","1380","1","'2025-05-07T00:48:17.01+00:00'"
"1","564595","250","1380","0","'2025-05-07T00:47:56.01+00:00'"
"1","564563","250","1380","1","'2025-05-07T00:46:15+00:00'"
"1","558703","250","1380","0","'2025-05-06T05:22:44+00:00'"
"1","550173","250","1380","1","'2025-05-06T04:51:57.01+00:00'"
"1","547776","250","1380","0","'2025-05-06T03:33:07+00:00'"
"1","539664","250","1380","1","'2025-05-06T03:13:28.01+00:00'"
"1","539560","250","1380","0","'2025-05-06T03:02:47+00:00'"
"1","536498","250","1380","1","'2025-05-06T02:50:33.01+00:00'"
"1","536422","250","1380","0","'2025-05-06T02:50:20.01+00:00'"
"1","530034","250","1380","1","'2025-05-06T02:29:21+00:00'"
"1","520167","250","1380","0","'2025-05-05T17:35:57+00:00'"
"1","519158","250","1380","1","'2025-05-05T17:31:01.01+00:00'"
"1","518854","250","1380","0","'2025-05-05T17:29:45+00:00'"
"1","515799","250","1380","1","'2025-05-05T17:21:41.01+00:00'"
"1","515271","250","1380","0","'2025-05-05T17:20:39.01+00:00'"
"1","515302","250","1380","0","'2025-05-05T17:20:39.01+00:00'"
"1","513482","250","1380","1","'2025-05-05T17:17:21+00:00'"
"1","513284","250","1380","0","'2025-05-05T17:16:59+00:00'"
"1","512065","250","1380","1","'2025-05-05T17:14:34+00:00'"
"1","511186","250","1380","0","'2025-05-05T17:13:19+00:00'"
"1","511474","250","1380","0","'2025-05-05T17:13:19+00:00'"
"1","508347","250","1380","1","'2025-05-05T17:08:19+00:00'"
"1","508196","250","1380","0","'2025-05-05T17:07:56.01+00:00'"
"1","507713","250","1380","1","'2025-05-05T17:06:48.01+00:00'"
"1","507611","250","1380","0","'2025-05-05T08:15:10+00:00'"
"1","499187","250","1380","1","'2025-05-05T07:49:02.01+00:00'"
"1","499101","250","1380","0","'2025-05-05T06:48:48+00:00'"
"1","494373","250","1380","1","'2025-05-05T06:30:37+00:00'"
"1","494303","250","1380","0","'2025-05-05T06:26:45+00:00'"
"1","488256","250","1380","1","'2025-05-05T06:05:02+00:00'"
"1","488201","250","1380","0","'2025-05-05T03:56:01+00:00'"
"1","480467","250","1380","1","'2025-05-05T03:27:16.01+00:00'"
"1","480414","250","1380","0","'2025-05-05T02:20:29+00:00'"
"1","467796","250","1380","1","'2025-05-05T01:42:19+00:00'"
"1","463849","250","1380","0","'2025-05-04T22:33:49+00:00'"
"1","463751","250","1380","1","'2025-05-04T22:32:29+00:00'"
"1","463727","250","1380","0","'2025-05-04T22:31:07+00:00'"
"1","461950","250","1380","1","'2025-05-04T22:15:40+00:00'"
"1","461754","250","1380","0","'2025-05-04T22:15:03+00:00'"
"1","461037","250","1380","1","'2025-05-04T22:13:26+00:00'"
"1","460309","250","1380","0","'2025-05-04T22:11:54+00:00'"
"1","457262","250","1380","1","'2025-05-04T22:05:10+00:00'"
"1","456970","250","1380","0","'2025-05-04T21:48:40+00:00'"
"1","454024","250","1380","1","'2025-05-04T21:42:22+00:00'"
"1","452652","250","1380","0","'2025-05-04T21:39:36.01+00:00'"
"1","451398","250","1380","1","'2025-05-04T21:35:54+00:00'"
"1","451382","250","1380","0","'2025-05-04T21:35:51+00:00'"
"1","450910","250","1380","1","'2025-05-04T21:34:18+00:00'"
"1","450637","250","1380","0","'2025-05-04T21:33:37+00:00'"
"1","449087","250","1380","1","'2025-05-04T21:23:20.01+00:00'"
"1","449033","250","1380","0","'2025-05-04T21:21:40+00:00'"
"1","444586","250","1380","1","'2025-05-04T21:07:43+00:00'"
"1","439506","250","1380","0","'2025-05-04T00:03:32+00:00'"
"1","439407","250","1380","1","'2025-05-04T00:02:15+00:00'"
"1","439030","250","1380","0","'2025-05-04T00:01:23.01+00:00'"
"1","437169","250","1380","1","'2025-05-03T23:56:20.02+00:00'"
"1","436832","250","1380","0","'2025-05-03T23:52:49.01+00:00'"
"1","436172","250","1380","1","'2025-05-03T23:49:03.01+00:00'"
"1","435686","250","1380","0","'2025-05-03T23:46:34.01+00:00'"
"1","430509","250","1380","1","'2025-05-03T23:33:01+00:00'"
"1","428995","250","1380","0","'2025-05-03T23:29:49.01+00:00'"
"1","425439","250","1380","1","'2025-05-03T23:20:34.01+00:00'"
"1","425318","250","1380","0","'2025-05-03T23:20:08+00:00'"
"1","424499","250","1380","1","'2025-05-03T23:17:20+00:00'"
"1","421313","250","1380","0","'2025-05-02T23:16:21+00:00'"
"1","418072","250","1380","1","'2025-05-02T22:55:31+00:00'"
"1","418047","250","1380","0","'2025-05-02T21:50:02.01+00:00'"
"1","417064","250","1380","1","'2025-05-02T21:43:52.01+00:00'"
"1","416981","250","1380","0","'2025-05-02T20:18:24+00:00'"
"1","413938","250","1380","1","'2025-05-02T19:59:49.01+00:00'"
"1","413842","250","1380","0","'2025-05-02T19:13:31+00:00'"
"1","412138","250","1380","1","'2025-05-02T19:01:52+00:00'"
"1","412073","250","1380","0","'2025-05-02T01:20:10+00:00'"
"1","410447","250","1380","1","'2025-05-02T01:09:24+00:00'"
"1","410321","250","1380","0","'2025-05-02T01:03:16+00:00'"
"1","408321","250","1380","1","'2025-05-02T00:51:34.01+00:00'"
"1","408272","250","1380","0","'2025-05-02T00:49:46+00:00'"
"1","407694","250","1380","1","'2025-05-02T00:45:30.01+00:00'"
"1","407640","250","1380","0","'2025-05-02T00:21:03.01+00:00'"
"1","406113","250","1380","1","'2025-05-02T00:10:57+00:00'"
"1","406040","250","1380","0","'2025-04-30T23:05:34.01+00:00'"
"1","402439","250","1380","1","'2025-04-30T22:43:24+00:00'"
"1","402385","250","1380","0","'2025-04-30T14:37:44.01+00:00'"
"1","398595","250","1380","1","'2025-04-30T14:15:08+00:00'"
"1","398550","250","1380","0","'2025-04-29T23:25:10.01+00:00'"
"1","395812","250","1380","1","'2025-04-29T23:05:13+00:00'"
"1","395780","250","1380","0","'2025-04-29T14:39:00+00:00'"
"1","393256","250","1380","1","'2025-04-29T14:15:26.01+00:00'"
"1","393231","250","1380","0","'2025-04-29T03:16:39+00:00'"
"1","392042","250","1380","1","'2025-04-29T03:06:59+00:00'"
"1","391948","250","1380","0","'2025-04-28T18:59:47+00:00'"
"1","390100","250","1380","1","'2025-04-28T18:38:57+00:00'"
"1","390066","250","1380","0","'2025-04-28T18:29:28+00:00'"
"1","389271","250","1380","1","'2025-04-28T18:23:59+00:00'"
"1","388984","250","1380","0","'2025-04-27T23:19:26+00:00'"
"1","387373","250","1380","1","'2025-04-27T23:09:53+00:00'"
"1","387334","250","1380","0","'2025-04-27T14:55:19.01+00:00'"
"1","385908","250","1380","1","'2025-04-27T14:47:19.01+00:00'"
"1","385878","250","1380","0","'2025-04-27T04:08:17+00:00'"
"1","384174","250","1380","1","'2025-04-27T03:58:29+00:00'"
"1","384136","250","1380","0","'2025-04-26T20:06:02+00:00'"
"1","383005","250","1380","1","'2025-04-26T19:59:09+00:00'"
"1","382974","250","1380","0","'2025-04-26T19:53:44.01+00:00'"
"1","382064","250","1380","1","'2025-04-26T19:48:00.01+00:00'"
"1","382027","250","1380","0","'2025-04-26T03:23:51.01+00:00'"
"1","380358","250","1380","1","'2025-04-26T03:12:50+00:00'"
"1","380326","250","1380","0","'2025-04-25T19:58:10+00:00'"
"1","378180","250","1380","1","'2025-04-25T19:44:19.01+00:00'"
"1","378140","250","1380","0","'2025-04-24T23:15:31+00:00'"
"1","374031","250","1380","1","'2025-04-24T22:51:41+00:00'"
"1","373990","250","1380","0","'2025-04-24T14:32:25.01+00:00'"
"1","370361","250","1380","1","'2025-04-24T14:13:56+00:00'"
"1","370302","250","1380","0","'2025-04-23T23:19:06+00:00'"
"1","366079","250","1380","1","'2025-04-23T22:55:22+00:00'"
"1","366014","250","1380","0","'2025-04-23T14:39:00+00:00'"
"1","362306","250","1380","1","'2025-04-23T14:19:02+00:00'"
"1","362197","250","1380","0","'2025-04-22T21:21:53+00:00'"
"1","358505","250","1380","1","'2025-04-22T21:04:23.01+00:00'"
"1","358450","250","1380","0","'2025-04-22T14:39:24.01+00:00'"
"1","353928","250","1380","1","'2025-04-22T14:14:45.01+00:00'"
"1","353433","250","1380","0","'2025-04-20T23:24:52+00:00'"
"1","351691","250","1380","1","'2025-04-20T23:15:41+00:00'"
"1","351643","250","1380","0","'2025-04-20T14:51:27+00:00'"
"1","349713","250","1380","1","'2025-04-20T14:40:44.01+00:00'"
"1","349641","250","1380","0","'2025-04-20T04:04:25+00:00'"
"1","345811","250","1380","1","'2025-04-20T03:40:27+00:00'"
"1","345553","250","1380","0","'2025-04-19T21:05:18.01+00:00'"
"1","340793","250","1380","1","'2025-04-19T20:48:31.01+00:00'"
"1","340641","250","1380","0","'2025-04-19T20:17:32.01+00:00'"
"1","339345","250","1380","1","'2025-04-19T20:07:06+00:00'"
"1","339181","250","1380","0","'2025-04-19T19:51:05+00:00'"
"1","338781","250","1380","1","'2025-04-19T19:48:47+00:00'"
"1","338653","250","1380","0","'2025-04-19T19:09:01.01+00:00'"
"1","334137","250","1380","1","'2025-04-19T18:48:36+00:00'"